Transaction_ID,Month,Year,Region_ID,App_ID,Bank_ID,Transaction_Count,Transaction_Value,Success_Count,Failure_Count,Avg_Ticket_Size
1117,2024-02,2024,R20,A01,B01,96957,31336580.41,95514,1443,323.2
1118,2024-02,2024,R20,A02,B12,89260,20946788.87,88292,968,234.67
1119,2024-02,2024,R20,A03,B03,48569,12725825.71,48054,515,262.02
1120,2024-02,2024,R20,A04,B12,21084,4336429.67,20725,359,205.67
1121,2024-03,2024,R01,A01,B07,107737,32623776.27,106545,1192,302.81
1122,2024-03,2024,R01,A02,B01,103579,25009496.37,102257,1322,241.45
1123,2024-03,2024,R01,A03,B08,63481,13204819.22,62718,763,208.01
1124,2024-03,2024,R01,A04,B07,17867,3409613.01,17608,259,190.83
1125,2024-03,2024,R02,A01,B03,155559,44937470.8,152835,2724,288.88
1126,2024-03,2024,R02,A02,B07,119108,26843975.84,117873,1235,225.38
1127,2024-03,2024,R02,A03,B05,91710,19820471.87,90703,1007,216.12
1128,2024-03,2024,R02,A04,B06,30097,6584870.64,29705,392,218.79
1129,2024-03,2024,R03,A01,B08,146677,40380331.66,144130,2547,275.3
1130,2024-03,2024,R03,A02,B04,109170,31061896.27,107364,1806,284.53
1131,2024-03,2024,R03,A03,B02,80945,17670251.83,80440,505,218.3
1132,2024-03,2024,R03,A04,B09,29689,5921143.24,29202,487,199.44
1133,2024-03,2024,R04,A01,B02,129334,46249385.11,128384,950,357.6
1134,2024-03,2024,R04,A02,B10,96537,28312470.65,94847,1690,293.28
1135,2024-03,2024,R04,A03,B08,65853,15992105.65,65254,599,242.85
1136,2024-03,2024,R04,A04,B01,22324,4097675.09,21926,398,183.55
1137,2024-03,2024,R05,A01,B06,80416,21296650.73,80074,342,264.83
1138,2024-03,2024,R05,A02,B05,65344,19534056.12,64545,799,298.94
1139,2024-03,2024,R05,A03,B07,40093,8426985.57,39795,298,210.19
1140,2024-03,2024,R05,A04,B02,19456,3296697.07,19266,190,169.44
1141,2024-03,2024,R06,A01,B12,94695,31163512.38,94140,555,329.09
1142,2024-03,2024,R06,A02,B03,78366,23251377.11,77772,594,296.7
1143,2024-03,2024,R06,A03,B05,54408,11651912.56,53860,548,214.16
1144,2024-03,2024,R06,A04,B03,15393,3229886.84,15234,159,209.83
1145,2024-03,2024,R07,A01,B04,69202,25485346.54,68706,496,368.27
1146,2024-03,2024,R07,A02,B01,62658,14744261.5,61898,760,235.31
1147,2024-03,2024,R07,A03,B10,36747,10002768.81,36272,475,272.21
1148,2024-03,2024,R07,A04,B11,15274,3304828.07,15158,116,216.37
1149,2024-03,2024,R08,A01,B02,132374,36324462.41,131703,671,274.41
1150,2024-03,2024,R08,A02,B03,144546,35622016.86,143160,1386,246.44
1151,2024-03,2024,R08,A03,B01,72786,13889807.69,71496,1290,190.83
1152,2024-03,2024,R08,A04,B10,32473,7145267.88,32341,132,220.04
1153,2024-03,2024,R09,A01,B04,115998,38988502.64,114649,1349,336.11
1154,2024-03,2024,R09,A02,B06,111885,35970796.05,111263,622,321.5
1155,2024-03,2024,R09,A03,B01,65834,15754076.95,64658,1176,239.3
1156,2024-03,2024,R09,A04,B06,28130,4321380.97,27761,369,153.62
1157,2024-03,2024,R10,A01,B11,158323,53216174.11,156274,2049,336.12
1158,2024-03,2024,R10,A02,B02,101023,23711271.54,100246,777,234.71
1159,2024-03,2024,R10,A03,B12,90483,17056204.45,88982,1501,188.5
1160,2024-03,2024,R10,A04,B05,30453,6561982.04,30103,350,215.48
1161,2024-03,2024,R11,A01,B03,73457,22992292.4,72138,1319,313.0
1162,2024-03,2024,R11,A02,B06,53118,12338765.42,52637,481,232.29
1163,2024-03,2024,R11,A03,B12,40804,10837855.86,40418,386,265.61
1164,2024-03,2024,R11,A04,B12,14465,3170468.06,14393,72,219.18
1165,2024-03,2024,R12,A01,B08,156324,58007552.29,153749,2575,371.07
1166,2024-03,2024,R12,A02,B05,129709,31275861.33,127833,1876,241.12
1167,2024-03,2024,R12,A03,B08,107631,24696672.54,105932,1699,229.46
1168,2024-03,2024,R12,A04,B09,36905,8163869.85,36555,350,221.21
1169,2024-03,2024,R13,A01,B01,151964,55197236.51,150963,1001,363.23
1170,2024-03,2024,R13,A02,B10,140203,43881506.01,138154,2049,312.99
1171,2024-03,2024,R13,A03,B08,93433,23603373.16,92177,1256,252.62
1172,2024-03,2024,R13,A04,B04,37916,6617729.27,37696,220,174.54
1173,2024-03,2024,R14,A01,B10,86395,32204959.34,85687,708,372.76
1174,2024-03,2024,R14,A02,B09,72143,21770749.37,71008,1135,301.77
1175,2024-03,2024,R14,A03,B11,51829,10297956.93,51378,451,198.69
1176,2024-03,2024,R14,A04,B07,17052,3131133.78,16929,123,183.62
1177,2024-03,2024,R15,A01,B10,90421,29037710.39,89237,1184,321.14
1178,2024-03,2024,R15,A02,B12,76157,22374389.49,75325,832,293.79
1179,2024-03,2024,R15,A03,B02,49285,12350803.12,48890,395,250.6
1180,2024-03,2024,R15,A04,B03,13873,2436404.31,13747,126,175.62
1181,2024-03,2024,R16,A01,B02,70499,18031400.26,69507,992,255.77
1182,2024-03,2024,R16,A02,B06,80994,25467611.9,80295,699,314.44
1183,2024-03,2024,R16,A03,B05,39283,10481746.39,38826,457,266.83
1184,2024-03,2024,R16,A04,B01,14323,2781308.58,14177,146,194.18
1185,2024-03,2024,R17,A01,B08,107118,39091971.24,105319,1799,364.94
1186,2024-03,2024,R17,A02,B06,84192,26639596.9,83472,720,316.41
1187,2024-03,2024,R17,A03,B06,60714,14608966.04,59865,849,240.62
1188,2024-03,2024,R17,A04,B03,21015,4447464.22,20724,291,211.63
1189,2024-03,2024,R18,A01,B08,97224,35882381.41,96199,1025,369.07
1190,2024-03,2024,R18,A02,B01,110459,34315944.32,109179,1280,310.67
1191,2024-03,2024,R18,A03,B02,57147,12725761.73,56802,345,222.68
1192,2024-03,2024,R18,A04,B01,21091,4607143.49,20862,229,218.44
1193,2024-03,2024,R19,A01,B08,118990,34762282.22,118249,741,292.14
1194,2024-03,2024,R19,A02,B12,86347,21684361.45,84975,1372,251.13
1195,2024-03,2024,R19,A03,B06,72865,19497772.63,71950,915,267.59
1196,2024-03,2024,R19,A04,B01,21442,4806754.32,21341,101,224.17
1197,2024-03,2024,R20,A01,B11,91371,28952759.84,90502,869,316.87
1198,2024-03,2024,R20,A02,B10,82945,19180965.52,82526,419,231.25
1199,2024-03,2024,R20,A03,B01,50673,10374444.67,50470,203,204.73
1200,2024-03,2024,R20,A04,B02,19253,3117711.63,19167,86,161.93
1201,2024-04,2024,R01,A01,B09,109589,33620490.25,108273,1316,306.79
1202,2024-04,2024,R01,A02,B01,99768,30967775.24,98439,1329,310.4
1203,2024-04,2024,R01,A03,B08,55073,11138382.15,54192,881,202.25
1204,2024-04,2024,R01,A04,B07,25416,4000908.99,25201,215,157.42
1205,2024-04,2024,R02,A01,B05,166532,51801496.76,164050,2482,311.06
1206,2024-04,2024,R02,A02,B07,142425,39506874.85,141336,1089,277.39
1207,2024-04,2024,R02,A03,B02,103378,24515004.51,102443,935,237.14
1208,2024-04,2024,R02,A04,B04,38475,8649455.15,37964,511,224.81
1209,2024-04,2024,R03,A01,B08,165859,58269068.67,164004,1855,351.32
1210,2024-04,2024,R03,A02,B04,120772,38884242.08,118906,1866,321.96
1211,2024-04,2024,R03,A03,B09,73620,17443300.33,73172,448,236.94
1212,2024-04,2024,R03,A04,B06,31653,6795898.99,31235,418,214.7
1213,2024-04,2024,R04,A01,B10,130524,35482567.5,129358,1166,271.85
1214,2024-04,2024,R04,A02,B10,118996,27765021.7,116996,2000,233.33
1215,2024-04,2024,R04,A03,B09,77320,18073072.2,76825,495,233.74
1216,2024-04,2024,R04,A04,B03,31929,5439405.77,31677,252,170.36
1217,2024-04,2024,R05,A01,B01,64879,18996306.02,63892,987,292.8
1218,2024-04,2024,R05,A02,B10,78950,20642201.56,78519,431,261.46
1219,2024-04,2024,R05,A03,B06,45401,8814063.47,44738,663,194.14
1220,2024-04,2024,R05,A04,B06,15839,3562034.6,15719,120,224.89
1221,2024-04,2024,R06,A01,B02,75756,20173539.45,74638,1118,266.3
1222,2024-04,2024,R06,A02,B04,57397,16954256.0,56983,414,295.39
1223,2024-04,2024,R06,A03,B05,38237,7366203.32,38047,190,192.65
1224,2024-04,2024,R06,A04,B03,19187,3397633.17,18972,215,177.08
1225,2024-04,2024,R07,A01,B10,75979,25579177.37,75553,426,336.66
1226,2024-04,2024,R07,A02,B11,57356,12829313.49,56760,596,223.68
1227,2024-04,2024,R07,A03,B06,38832,8264229.71,38167,665,212.82
1228,2024-04,2024,R07,A04,B10,13577,2664173.98,13412,165,196.23
1229,2024-04,2024,R08,A01,B10,178653,63743046.18,176530,2123,356.8
1230,2024-04,2024,R08,A02,B03,136667,39781925.2,134730,1937,291.09
1231,2024-04,2024,R08,A03,B11,83469,15640595.64,83104,365,187.38
1232,2024-04,2024,R08,A04,B07,37400,7563112.34,37207,193,202.22
1233,2024-04,2024,R09,A01,B06,104312,38814209.43,103313,999,372.1
1234,2024-04,2024,R09,A02,B01,118142,37026145.25,116122,2020,313.4
1235,2024-04,2024,R09,A03,B09,70018,13180652.61,69622,396,188.25
1236,2024-04,2024,R09,A04,B04,29022,6413969.23,28896,126,221.0
1237,2024-04,2024,R10,A01,B04,128482,47266837.64,126244,2238,367.89
1238,2024-04,2024,R10,A02,B07,111132,32469912.95,110015,1117,292.17
1239,2024-04,2024,R10,A03,B07,72972,19813847.22,71688,1284,271.53
1240,2024-04,2024,R10,A04,B07,24971,5067857.08,24603,368,202.95
1241,2024-04,2024,R11,A01,B02,55823,20043658.75,54845,978,359.06
1242,2024-04,2024,R11,A02,B08,44538,12076814.95,43847,691,271.16
1243,2024-04,2024,R11,A03,B02,39194,8021512.07,38815,379,204.66
1244,2024-04,2024,R11,A04,B08,15937,2997132.1,15868,69,188.06
1245,2024-04,2024,R12,A01,B07,190580,67618279.98,188947,1633,354.8
1246,2024-04,2024,R12,A02,B02,129665,30210507.16,127557,2108,232.99
1247,2024-04,2024,R12,A03,B06,112677,28881869.06,111239,1438,256.32
1248,2024-04,2024,R12,A04,B09,30070,6216030.25,29855,215,206.72
1249,2024-04,2024,R13,A01,B05,180323,46153142.98,179564,759,255.95
1250,2024-04,2024,R13,A02,B02,143780,38173438.5,142333,1447,265.5
1251,2024-04,2024,R13,A03,B10,73454,17863756.32,72308,1146,243.2
1252,2024-04,2024,R13,A04,B08,36955,8222325.72,36635,320,222.5
1253,2024-04,2024,R14,A01,B11,81565,30292505.39,80830,735,371.39
1254,2024-04,2024,R14,A02,B08,75125,20385734.66,73899,1226,271.36
1255,2024-04,2024,R14,A03,B02,43424,9097867.84,43066,358,209.51
1256,2024-04,2024,R14,A04,B12,15614,3094478.94,15342,272,198.19
1257,2024-04,2024,R15,A01,B03,84143,30509778.46,82775,1368,362.59
1258,2024-04,2024,R15,A02,B02,58057,16939979.67,57274,783,291.78
1259,2024-04,2024,R15,A03,B04,42856,10609933.62,42491,365,247.57
1260,2024-04,2024,R15,A04,B03,14811,2795617.81,14661,150,188.75
1261,2024-04,2024,R16,A01,B09,77060,26870326.96,76155,905,348.69
1262,2024-04,2024,R16,A02,B05,80035,23189435.74,79457,578,289.74
1263,2024-04,2024,R16,A03,B01,40457,7681236.78,39993,464,189.86
1264,2024-04,2024,R16,A04,B12,18802,2969497.86,18626,176,157.94
1265,2024-04,2024,R17,A01,B05,111986,33959022.23,110447,1539,303.24
1266,2024-04,2024,R17,A02,B01,78605,21389317.06,77374,1231,272.11
1267,2024-04,2024,R17,A03,B06,50984,11757958.47,50436,548,230.62
1268,2024-04,2024,R17,A04,B02,21191,3378082.61,20885,306,159.41
1269,2024-04,2024,R18,A01,B09,116112,34198930.04,114773,1339,294.53
1270,2024-04,2024,R18,A02,B11,101499,32236843.55,100635,864,317.61
1271,2024-04,2024,R18,A03,B09,74180,19269773.42,73458,722,259.77
1272,2024-04,2024,R18,A04,B04,22609,3968762.22,22486,123,175.54
1273,2024-04,2024,R19,A01,B10,96682,26587795.98,96269,413,275.0
1274,2024-04,2024,R19,A02,B06,98184,22213690.24,96521,1663,226.25
1275,2024-04,2024,R19,A03,B02,65210,13059454.74,64638,572,200.27
1276,2024-04,2024,R19,A04,B05,21186,4496302.13,20976,210,212.23
1277,2024-04,2024,R20,A01,B07,86014,30683348.12,85412,602,356.73
1278,2024-04,2024,R20,A02,B04,84450,23796743.68,84092,358,281.79
1279,2024-04,2024,R20,A03,B06,49377,11439220.69,48708,669,231.67
1280,2024-04,2024,R20,A04,B06,22765,3968402.1,22461,304,174.32
1281,2024-05,2024,R01,A01,B04,122643,42571107.85,121846,797,347.11
1282,2024-05,2024,R01,A02,B01,83764,21664788.9,83337,427,258.64
1283,2024-05,2024,R01,A03,B03,69830,18590707.02,68625,1205,266.23
1284,2024-05,2024,R01,A04,B10,21257,4381595.28,21088,169,206.12
1285,2024-05,2024,R02,A01,B12,157880,42592929.63,156902,978,269.78
1286,2024-05,2024,R02,A02,B05,143408,45503658.13,141827,1581,317.3
1287,2024-05,2024,R02,A03,B02,95447,22106380.07,94997,450,231.61
1288,2024-05,2024,R02,A04,B03,32661,5609154.9,32490,171,171.74
1289,2024-05,2024,R03,A01,B09,124580,37937121.84,123734,846,304.52
1290,2024-05,2024,R03,A02,B05,134966,40755797.18,132625,2341,301.97
1291,2024-05,2024,R03,A03,B03,86327,16576608.76,85526,801,192.02
1292,2024-05,2024,R03,A04,B04,33697,5837334.0,33451,246,173.23
1293,2024-05,2024,R04,A01,B06,116531,38536298.1,114451,2080,330.7
1294,2024-05,2024,R04,A02,B08,121647,34434254.4,120509,1138,283.07
1295,2024-05,2024,R04,A03,B02,81858,18961342.87,81230,628,231.64
1296,2024-05,2024,R04,A04,B02,30637,4878759.54,30429,208,159.24
1297,2024-05,2024,R05,A01,B07,72847,18703497.77,71872,975,256.75
1298,2024-05,2024,R05,A02,B10,62029,18850458.92,61100,929,303.9
1299,2024-05,2024,R05,A03,B09,54134,13260980.68,53806,328,244.97
1300,2024-05,2024,R05,A04,B11,13600,2470048.33,13443,157,181.62
1301,2024-05,2024,R06,A01,B09,78473,27515475.25,77387,1086,350.64
1302,2024-05,2024,R06,A02,B06,57443,16460790.65,56812,631,286.56
1303,2024-05,2024,R06,A03,B06,42503,8858037.6,42181,322,208.41
1304,2024-05,2024,R06,A04,B04,16205,2629451.37,15919,286,162.26
1305,2024-05,2024,R07,A01,B10,68058,17383293.55,66892,1166,255.42
1306,2024-05,2024,R07,A02,B12,68800,21272198.14,68469,331,309.19
1307,2024-05,2024,R07,A03,B01,39345,8655122.0,38723,622,219.98
1308,2024-05,2024,R07,A04,B10,11676,2426207.44,11622,54,207.79
1309,2024-05,2024,R08,A01,B04,133226,44468018.76,131561,1665,333.78
1310,2024-05,2024,R08,A02,B10,113697,28286367.43,111859,1838,248.79
1311,2024-05,2024,R08,A03,B06,94918,21976018.99,93363,1555,231.53
1312,2024-05,2024,R08,A04,B08,31472,6698304.76,31057,415,212.83
1313,2024-05,2024,R09,A01,B04,117731,31137980.1,116351,1380,264.48
1314,2024-05,2024,R09,A02,B06,90729,28766717.4,89431,1298,317.06
1315,2024-05,2024,R09,A03,B07,60004,12653920.24,59080,924,210.88
1316,2024-05,2024,R09,A04,B06,21260,4113530.18,21116,144,193.49
1317,2024-05,2024,R10,A01,B04,136412,49756096.85,135237,1175,364.75
1318,2024-05,2024,R10,A02,B06,95627,24047474.95,94325,1302,251.47
1319,2024-05,2024,R10,A03,B11,85530,18562595.92,84354,1176,217.03
1320,2024-05,2024,R10,A04,B03,27326,5560264.37,27135,191,203.48
1321,2024-05,2024,R11,A01,B07,75411,27493387.22,74406,1005,364.58
1322,2024-05,2024,R11,A02,B07,57386,14583567.27,56856,530,254.13
1323,2024-05,2024,R11,A03,B07,41293,10305358.95,40778,515,249.57
1324,2024-05,2024,R11,A04,B03,14322,3150308.36,14264,58,219.96
1325,2024-05,2024,R12,A01,B08,159545,51405263.25,156922,2623,322.2
1326,2024-05,2024,R12,A02,B09,116603,31608246.17,115059,1544,271.08
1327,2024-05,2024,R12,A03,B09,98705,22293393.97,97224,1481,225.86
1328,2024-05,2024,R12,A04,B08,29541,4524498.75,29251,290,153.16
1329,2024-05,2024,R13,A01,B08,137325,39558246.17,136567,758,288.06
1330,2024-05,2024,R13,A02,B06,151274,41579160.7,150522,752,274.86
1331,2024-05,2024,R13,A03,B08,89562,19193315.74,88131,1431,214.3
1332,2024-05,2024,R13,A04,B11,37149,7073024.61,36658,491,190.4
1333,2024-05,2024,R14,A01,B02,70062,19615575.89,69742,320,279.97
1334,2024-05,2024,R14,A02,B11,65104,16085312.23,64662,442,247.07
1335,2024-05,2024,R14,A03,B02,49036,9615452.25,48252,784,196.09
1336,2024-05,2024,R14,A04,B01,21481,4168305.18,21338,143,194.05
1337,2024-05,2024,R15,A01,B04,94264,29443041.69,93467,797,312.35
1338,2024-05,2024,R15,A02,B05,66942,17533703.08,66031,911,261.92
1339,2024-05,2024,R15,A03,B05,39635,9451475.18,39234,401,238.46
1340,2024-05,2024,R15,A04,B06,18935,4254671.17,18802,133,224.7
1341,2024-05,2024,R16,A01,B02,82008,21955323.04,81520,488,267.72
1342,2024-05,2024,R16,A02,B03,60861,15245444.8,60100,761,250.5
1343,2024-05,2024,R16,A03,B04,48822,11941087.48,48536,286,244.58
1344,2024-05,2024,R16,A04,B07,15875,2627878.39,15756,119,165.54
1345,2024-05,2024,R17,A01,B06,91471,32259297.52,90406,1065,352.67
1346,2024-05,2024,R17,A02,B04,86302,19939901.66,85028,1274,231.05
1347,2024-05,2024,R17,A03,B09,57936,13005323.64,56945,991,224.48
1348,2024-05,2024,R17,A04,B08,17130,2946482.27,16956,174,172.01
1349,2024-05,2024,R18,A01,B09,137835,50559607.13,135959,1876,366.81
1350,2024-05,2024,R18,A02,B09,102835,23730119.04,101530,1305,230.76
1351,2024-05,2024,R18,A03,B06,64901,16469353.37,64213,688,253.76
1352,2024-05,2024,R18,A04,B01,21782,4865004.12,21594,188,223.35
1353,2024-05,2024,R19,A01,B02,103762,34276230.37,102500,1262,330.34
1354,2024-05,2024,R19,A02,B02,77027,23665247.94,75816,1211,307.23
1355,2024-05,2024,R19,A03,B03,63507,14756020.26,62778,729,232.35
1356,2024-05,2024,R19,A04,B10,25651,4130731.77,25282,369,161.04
1357,2024-05,2024,R20,A01,B05,90350,30958483.08,89335,1015,342.65
1358,2024-05,2024,R20,A02,B01,92726,29202381.87,91844,882,314.93
1359,2024-05,2024,R20,A03,B07,46569,9946455.47,46233,336,213.59
1360,2024-05,2024,R20,A04,B08,20838,3381361.98,20599,239,162.27
1361,2024-06,2024,R01,A01,B02,89507,32021837.27,88162,1345,357.76
1362,2024-06,2024,R01,A02,B01,81114,18059599.73,79717,1397,222.64
1363,2024-06,2024,R01,A03,B11,52294,13823958.11,51497,797,264.35
1364,2024-06,2024,R01,A04,B02,24119,4716920.12,23857,262,195.57
1365,2024-06,2024,R02,A01,B05,172039,49999380.37,171058,981,290.63
1366,2024-06,2024,R02,A02,B12,139745,36250963.62,137318,2427,259.41
1367,2024-06,2024,R02,A03,B07,104373,22760679.86,102859,1514,218.07
1368,2024-06,2024,R02,A04,B12,40098,6476565.67,39804,294,161.52
1369,2024-06,2024,R03,A01,B02,141634,42027883.06,140777,857,296.74
1370,2024-06,2024,R03,A02,B12,129440,31265571.02,127666,1774,241.54
1371,2024-06,2024,R03,A03,B12,77348,15254691.1,76613,735,197.22
1372,2024-06,2024,R03,A04,B01,26443,5399365.71,26329,114,204.19
1373,2024-06,2024,R04,A01,B04,105203,32782021.18,104398,805,311.61
1374,2024-06,2024,R04,A02,B05,122254,33026837.05,120990,1264,270.15
1375,2024-06,2024,R04,A03,B10,79448,15320814.37,78359,1089,192.84
1376,2024-06,2024,R04,A04,B04,24741,4110415.81,24573,168,166.14
1377,2024-06,2024,R05,A01,B10,70703,18997443.02,69957,746,268.69
1378,2024-06,2024,R05,A02,B04,62841,14058881.93,61833,1008,223.72
1379,2024-06,2024,R05,A03,B07,52544,12196445.34,51955,589,232.12
1380,2024-06,2024,R05,A04,B06,19068,2992967.36,18901,167,156.96
1381,2024-06,2024,R06,A01,B10,73341,18862971.29,72486,855,257.2
1382,2024-06,2024,R06,A02,B10,53330,15479505.58,52969,361,290.26
1383,2024-06,2024,R06,A03,B09,47438,9607706.62,46839,599,202.53
1384,2024-06,2024,R06,A04,B01,14552,3247677.49,14326,226,223.18
1385,2024-06,2024,R07,A01,B02,55640,17895988.42,54863,777,321.64
1386,2024-06,2024,R07,A02,B10,49106,15194095.5,48758,348,309.41
1387,2024-06,2024,R07,A03,B05,36534,7564589.13,36074,460,207.06
1388,2024-06,2024,R07,A04,B01,14938,2680075.35,14852,86,179.41
1389,2024-06,2024,R08,A01,B02,130937,45548011.46,129032,1905,347.86
1390,2024-06,2024,R08,A02,B03,126150,39731798.79,124082,2068,314.96
1391,2024-06,2024,R08,A03,B01,105084,28419868.65,103268,1816,270.45
1392,2024-06,2024,R08,A04,B08,31253,6032159.24,30843,410,193.01
1393,2024-06,2024,R09,A01,B06,101244,29654677.36,99674,1570,292.9
1394,2024-06,2024,R09,A02,B01,121791,29175941.23,120074,1717,239.56
1395,2024-06,2024,R09,A03,B05,59032,13159664.84,57971,1061,222.92
1396,2024-06,2024,R09,A04,B07,28529,4684490.7,28218,311,164.2
1397,2024-06,2024,R10,A01,B01,161981,59566907.51,159515,2466,367.74
1398,2024-06,2024,R10,A02,B06,134964,33845573.75,133289,1675,250.77
1399,2024-06,2024,R10,A03,B11,72670,18752505.07,72203,467,258.05
1400,2024-06,2024,R10,A04,B09,31454,5763314.87,31051,403,183.23
1401,2024-06,2024,R11,A01,B12,63826,17316608.2,63246,580,271.31
1402,2024-06,2024,R11,A02,B03,50480,11409025.72,49631,849,226.01
1403,2024-06,2024,R11,A03,B01,43612,10321779.08,43158,454,236.67
1404,2024-06,2024,R11,A04,B06,11711,1912348.25,11652,59,163.3
1405,2024-06,2024,R12,A01,B03,191500,64174932.08,189124,2376,335.12
1406,2024-06,2024,R12,A02,B08,150753,43915691.15,149734,1019,291.31
1407,2024-06,2024,R12,A03,B07,103560,23708686.23,102697,863,228.94
1408,2024-06,2024,R12,A04,B05,40465,8914522.41,40011,454,220.3
1409,2024-06,2024,R13,A01,B03,147634,38580978.79,147027,607,261.33
1410,2024-06,2024,R13,A02,B09,123429,38535251.46,121343,2086,312.21
1411,2024-06,2024,R13,A03,B12,84574,20989221.61,83546,1028,248.18
1412,2024-06,2024,R13,A04,B10,27774,5485910.87,27499,275,197.52
1413,2024-06,2024,R14,A01,B11,100216,37174416.78,99683,533,370.94
1414,2024-06,2024,R14,A02,B12,59898,19443972.61,59167,731,324.62
1415,2024-06,2024,R14,A03,B07,58157,11550450.07,57369,788,198.61
1416,2024-06,2024,R14,A04,B11,19183,3429545.49,18931,252,178.78
1417,2024-06,2024,R15,A01,B01,87063,23484986.21,86293,770,269.75
1418,2024-06,2024,R15,A02,B04,74412,19648852.99,74098,314,264.05
1419,2024-06,2024,R15,A03,B06,49380,12100344.36,48983,397,245.05
1420,2024-06,2024,R15,A04,B08,16586,2813470.29,16488,98,169.63
1421,2024-06,2024,R16,A01,B10,71279,23643165.86,70076,1203,331.7
1422,2024-06,2024,R16,A02,B03,80291,23631570.42,79654,637,294.32
1423,2024-06,2024,R16,A03,B06,41249,9442936.82,40601,648,228.93
1424,2024-06,2024,R16,A04,B05,18825,3051841.81,18596,229,162.12
1425,2024-06,2024,R17,A01,B06,94274,25245000.94,93539,735,267.78
1426,2024-06,2024,R17,A02,B09,66194,16194324.37,65883,311,244.65
1427,2024-06,2024,R17,A03,B04,64637,15315127.94,63935,702,236.94
1428,2024-06,2024,R17,A04,B08,22522,4963179.24,22366,156,220.37
1429,2024-06,2024,R18,A01,B11,97265,32079441.87,96621,644,329.81
1430,2024-06,2024,R18,A02,B10,96768,25657398.8,95080,1688,265.14
1431,2024-06,2024,R18,A03,B12,65445,15733936.86,64671,774,240.41
1432,2024-06,2024,R18,A04,B08,21736,4207033.34,21549,187,193.55
1433,2024-06,2024,R19,A01,B04,121355,37682197.75,120195,1160,310.51
1434,2024-06,2024,R19,A02,B09,76047,19928255.54,75337,710,262.05
1435,2024-06,2024,R19,A03,B02,58455,14383872.79,57555,900,246.07
1436,2024-06,2024,R19,A04,B10,24882,4212107.44,24546,336,169.28
1437,2024-06,2024,R20,A01,B07,79848,21941161.29,78836,1012,274.79
1438,2024-06,2024,R20,A02,B04,65211,19465125.78,64902,309,298.49
1439,2024-06,2024,R20,A03,B07,56700,11223397.78,55957,743,197.94
1440,2024-06,2024,R20,A04,B04,21234,3323760.63,21064,170,156.53
1441,2024-07,2024,R01,A01,B09,92983,24062063.23,91595,1388,258.78
1442,2024-07,2024,R01,A02,B12,86858,27186475.38,85455,1403,313.0
1443,2024-07,2024,R01,A03,B01,64085,13370962.3,63151,934,208.64
1444,2024-07,2024,R01,A04,B06,24355,4688136.25,24195,160,192.49
1445,2024-07,2024,R02,A01,B12,133300,43594769.64,132198,1102,327.04
1446,2024-07,2024,R02,A02,B04,122374,31734880.02,120527,1847,259.33
1447,2024-07,2024,R02,A03,B08,74027,17421373.78,73612,415,235.34
1448,2024-07,2024,R02,A04,B11,38811,8404644.8,38566,245,216.55
1449,2024-07,2024,R03,A01,B02,141444,51000370.96,139755,1689,360.57
1450,2024-07,2024,R03,A02,B09,127468,38190048.67,125659,1809,299.6
1451,2024-07,2024,R03,A03,B06,84929,17463712.63,84415,514,205.63
1452,2024-07,2024,R03,A04,B09,25414,4522559.37,25214,200,177.96
1453,2024-07,2024,R04,A01,B12,111661,38725709.46,110078,1583,346.81
1454,2024-07,2024,R04,A02,B11,113077,31306947.92,111911,1166,276.86
1455,2024-07,2024,R04,A03,B11,70384,18864098.05,70083,301,268.02
1456,2024-07,2024,R04,A04,B10,30177,5086646.01,29670,507,168.56
1457,2024-07,2024,R05,A01,B01,70186,21743738.94,69533,653,309.8
1458,2024-07,2024,R05,A02,B09,57214,16928677.45,56921,293,295.88
1459,2024-07,2024,R05,A03,B04,44393,8637635.23,44105,288,194.57
1460,2024-07,2024,R05,A04,B02,19416,3150251.88,19209,207,162.25
1461,2024-07,2024,R06,A01,B02,91606,26811268.61,90103,1503,292.68
1462,2024-07,2024,R06,A02,B05,58896,18791616.89,58418,478,319.06
1463,2024-07,2024,R06,A03,B05,44715,8437051.99,44523,192,188.69
1464,2024-07,2024,R06,A04,B02,15252,2562717.15,15076,176,168.02
1465,2024-07,2024,R07,A01,B04,61057,21468013.43,60483,574,351.61
1466,2024-07,2024,R07,A02,B04,58706,18230052.11,57867,839,310.53
1467,2024-07,2024,R07,A03,B10,43224,9393094.43,42940,284,217.31
1468,2024-07,2024,R07,A04,B02,16532,3217745.06,16394,138,194.64
1469,2024-07,2024,R08,A01,B09,173436,49690813.65,171006,2430,286.51
1470,2024-07,2024,R08,A02,B07,114463,36108594.39,113766,697,315.46
1471,2024-07,2024,R08,A03,B09,80683,18352406.57,79735,948,227.46
1472,2024-07,2024,R08,A04,B03,29614,5572895.53,29260,354,188.18
1473,2024-07,2024,R09,A01,B02,113771,37539897.52,113162,609,329.96
1474,2024-07,2024,R09,A02,B05,117030,27425587.16,115436,1594,234.35
1475,2024-07,2024,R09,A03,B11,59359,16230282.28,58394,965,273.43
1476,2024-07,2024,R09,A04,B12,25664,5360588.02,25389,275,208.88
1477,2024-07,2024,R10,A01,B07,144677,48473387.93,142623,2054,335.05
1478,2024-07,2024,R10,A02,B09,98972,23847740.03,98177,795,240.95
1479,2024-07,2024,R10,A03,B02,80629,19073305.69,79693,936,236.56
